id,invoice,totalSaleAmount,invoiceDate,deliveryDate,name,description,sku,protectionPlanName,protectionPlanDuration,protectionPlanPrice,protectionPlanSku,protectionPlanPeriod,customerId,createdAt,updatedAt
2cb6a120-8c9d-47b4-b9b2-7327c6780d11,5vit5p1zo0,198.98,2021-11-13 12:13:41.59+00,2021-02-15 07:28:00.906+00,Practical Concrete Sausages,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",hn4h6,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,7eba7acb-9b5f-457d-a564-8f77c24190c9,2023-03-30 21:49:39.826895,2023-03-30 21:49:39.826895
6bc62b84-aeed-4762-a0d0-171c30c5b815,yodo6t9m07,447.27,2022-04-14 13:27:48.148+00,2021-11-17 12:12:45.36+00,Fantastic Plastic Cheese,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,4oky0,Adjustable King Mattress Base Protection Plan,6,146,REGKADJPRO10,Years,60efe135-13de-463a-ba54-c4da104b9411,2023-03-30 21:49:39.827919,2023-03-30 21:49:39.827919
46441786-a3d2-40ad-9d5d-72e2706618e1,06f16g1kqc,536.72,2021-09-15 20:37:13.572+00,2021-06-27 17:44:16.003+00,Generic Frozen Shirt,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",tltyh,Furniture Protection Plan,3,446,REGFURNPRO,Years,19c03c18-5986-46c2-8ac4-1896a77b6e45,2023-03-30 21:49:39.828939,2023-03-30 21:49:39.828939
2c5c4c0e-8e46-4d93-9790-1828e452fbd3,cucfamj2il,808.09,2021-07-27 18:33:28.211+00,2021-08-20 05:50:21.18+00,Refined Plastic Ball,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,h5xtn,Adjustable Mattress Base Protection Plan,9,920,REGADJPRO10,Years,4bfc7eea-badc-4475-a546-941e08f2629e,2023-03-30 21:49:39.829976,2023-03-30 21:49:39.829976
19c0a2b4-4a00-4da3-bef9-55e762eae386,uxgx5nyt5s,10.22,2022-05-01 23:30:45.847+00,2021-07-21 00:52:57.07+00,Handcrafted Granite Fish,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",g6uut,Furniture Protection Plan,7,9,REGRUGPRO,Years,fd3d58c5-08e8-4f0f-97f8-024f87d173db,2023-03-30 21:49:39.830983,2023-03-30 21:49:39.830983
3d51a0b6-da41-4cc8-8e40-1755245483ce,yeuo8lv8ap,951.61,2021-03-11 03:38:58.194+00,2022-02-23 05:42:53.631+00,Unbranded Fresh Cheese,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,kk3ab,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,a7608aca-7a16-4e1d-916d-a4e795ed874f,2023-03-30 21:49:39.831986,2023-03-30 21:49:39.831986
51c4f3b6-4fed-4ddd-8c62-192dc18ee1df,9bahel4mgi,840.77,2021-04-28 12:55:31.637+00,2022-03-03 09:36:41.975+00,Electronic Metal Mouse,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",7ogu0,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,8937db91-e873-47f2-a6ff-73ec97c6d471,2023-03-30 21:49:39.833024,2023-03-30 21:49:39.833024
b0bc57e5-1a67-42f0-8518-8468170e8bce,ky5u20j2pg,744.62,2021-11-20 16:42:25.893+00,2021-11-26 21:11:14.183+00,Rustic Plastic Fish,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",rxvyw,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,a13983c5-186b-4655-a0a0-a7f1ce7bf23c,2023-03-30 21:49:39.834083,2023-03-30 21:49:39.834083
6749d3b1-8b56-49b7-a28f-dae8279d336a,slmongdnhl,378.99,2021-04-17 20:51:42.221+00,2021-01-15 11:15:58.828+00,Handcrafted Plastic Cheese,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",bx7x3,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,6d38c59b-31f7-47b4-9f54-56dd830dccf3,2023-03-30 21:49:39.835192,2023-03-30 21:49:39.835192
d736b570-2564-4c90-ba32-9c44e7252453,5cm5wdfrhq,629.43,2022-01-26 22:36:19.39+00,2021-11-30 03:30:03.749+00,Recycled Concrete Shirt,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,hh9wf,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,1a6c2a0a-f452-41c1-bbff-7556936f1854,2023-03-30 21:49:39.836283,2023-03-30 21:49:39.836283
7e01ab34-4967-493f-b4f0-0a394970802f,ep0v6zbk1t,664.95,2022-05-02 14:39:31.274+00,2021-09-13 05:07:46.763+00,Refined Metal Pizza,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,kkdjl,Adjustable Mattress Base Protection Plan,5,693,REGADJPRO5,Years,0e0f0f46-2509-41c6-b3b2-f8bbdcc2e744,2023-03-30 21:49:39.837289,2023-03-30 21:49:39.837289
c6dfc3ef-de74-4779-b890-24adeaf2866c,le96b2f353,397.54,2021-11-09 01:05:46.359+00,2021-01-19 22:05:05.602+00,Incredible Granite Pants,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,shpun,Adjustable King Mattress Base Protection Plan,6,146,REGKADJPRO10,Years,69615186-43c4-4db7-a837-cc12a9437572,2023-03-30 21:49:39.838278,2023-03-30 21:49:39.838278
72f9d364-eb3d-447d-a711-23446e52a2cf,fqaa96lbdz,183.48,2021-09-10 23:41:14.326+00,2021-12-31 12:39:17.017+00,Ergonomic Frozen Chair,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",86gp1,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,03f317a7-3559-4848-aabd-e83a27039eef,2023-03-30 21:49:39.839331,2023-03-30 21:49:39.839331
536761e0-a761-4f9c-ad55-8e64aa7fc665,zrgvivb6n0,76.28,2021-05-20 03:40:07.397+00,2021-09-15 08:47:26.188+00,Practical Rubber Towels,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",3ay98,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,233a9545-3fca-4941-bd8c-c9ea0f03722b,2023-03-30 21:49:39.84054,2023-03-30 21:49:39.84054
dfc0cd16-632b-477c-8876-ddc78ddc5b4c,4i1vkz62ib,43.52,2022-02-16 04:27:00.921+00,2021-10-06 22:17:48.252+00,Luxurious Frozen Pants,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",a1bau,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,008f1d1d-9906-4430-bcee-7c3dad2a3599,2023-03-30 21:49:39.841701,2023-03-30 21:49:39.841701
665db82d-0a62-4e36-bb23-ea0fda79c746,qjpz6363y3,331.68,2022-05-07 11:27:53.005+00,2021-11-03 15:37:37.858+00,Handmade Rubber Tuna,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",c6ieq,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,5a54bbec-e954-4bc2-a95c-54b98e3bef92,2023-03-30 21:49:39.842939,2023-03-30 21:49:39.842939
78323fb6-4ce7-4b73-b504-251af3565f85,q4tma3pmqf,715.89,2021-02-12 10:52:03.691+00,2021-05-10 01:33:58.372+00,Modern Plastic Shirt,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,5zv8x,Adjustable Mattress Base Protection Plan,9,920,REGADJPRO10,Years,12673ece-c60f-48cb-858f-83be752e465b,2023-03-30 21:49:39.844143,2023-03-30 21:49:39.844143
636fcfb1-0bef-46e0-8eab-d3bc8da8e49c,yih0g39fu3,76.16,2021-06-27 06:15:41.764+00,2022-04-23 12:47:24.131+00,Rustic Soft Bacon,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",8ah1z,Furniture Protection Plan,3,446,REGFURNPRO,Years,3a9a5d30-5367-4d26-8010-50102ee3fd66,2023-03-30 21:49:39.84543,2023-03-30 21:49:39.84543
55e2032c-c08e-4dde-bca1-f9aebe53fb53,75jk1nvwli,260.83,2021-03-30 14:19:05.569+00,2021-09-18 11:01:47.463+00,Luxurious Steel Pizza,The Football Is Good For Training And Recreational Purposes,kv6vj,Adjustable King Mattress Base Protection Plan,6,146,REGKADJPRO10,Years,40073800-3aca-4c8a-a91e-4c54ae70feae,2023-03-30 21:49:39.846494,2023-03-30 21:49:39.846494
b5844186-a38c-44c2-ae64-a719a41e96f1,e6nqpq5mu2,578,2021-01-17 20:33:40.462+00,2021-02-11 22:37:29.485+00,Refined Plastic Ball,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,h5xtn,Adjustable Mattress Base Protection Plan,9,920,REGADJPRO10,Years,f4694f44-21a2-4e6f-a54a-6b97d774ebbd,2023-03-30 21:49:39.847589,2023-03-30 21:49:39.847589
d1a24608-8014-4b3d-a554-fe3e2a325c5f,rtliq7uyim,141.8,2022-02-03 04:59:38.59+00,2021-02-10 19:47:36.169+00,Oriental Cotton Towels,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",wr36w,Adjustable King Mattress Base Protection Plan,6,146,REGKADJPRO10,Years,8c8044f8-4f67-4d68-911a-c5d6ab41aa10,2023-03-30 21:49:39.848675,2023-03-30 21:49:39.848675
a8df66e2-cc0b-4eb6-9012-42f118d79c83,ez91a04wfy,139.24,2021-09-29 15:00:13.775+00,2021-07-24 18:51:24.281+00,Handcrafted Granite Computer,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,2c17y,Furniture Protection Plan,3,446,REGFURNPRO,Years,9ea6c149-705c-47b1-a65e-3dc420ddbd2f,2023-03-30 21:49:39.849756,2023-03-30 21:49:39.849756
df6f0ac2-3224-4dee-b9fc-c581a9a77e7b,0m8fcej702,185.17,2022-02-27 12:53:37.201+00,2021-03-03 22:58:10.862+00,Modern Wooden Computer,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",19x43,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,3f23ac51-0faa-412f-90e5-a09e9298ea9c,2023-03-30 21:49:39.850979,2023-03-30 21:49:39.850979
7f1b74b3-fa47-4ad8-86c1-05628481cffd,1ej9bd8kn4,335.36,2021-08-12 16:15:28.428+00,2022-01-15 05:21:25.686+00,Luxurious Bronze Car,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,3tcge,Furniture Protection Plan,3,446,REGFURNPRO,Years,154d727e-cdf2-494e-80dc-1312fa0b95d5,2023-03-30 21:49:39.85206,2023-03-30 21:49:39.85206
55463a76-de44-4622-a91c-64b4dd53b0a0,g9na4n652l,969.59,2022-05-05 05:26:40.781+00,2021-12-08 15:39:08.352+00,Ergonomic Cotton Bike,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,zhiwf,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,4709daca-0901-4891-9660-f26797b77ff7,2023-03-30 21:49:39.853094,2023-03-30 21:49:39.853094
e9efa5d2-69aa-4e93-af66-aa9320e1fbac,y52di1etbs,422.15,2021-07-10 14:45:04.271+00,2021-11-17 12:47:40.209+00,Modern Plastic Table,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",tdlak,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,83c98077-946f-455f-8e20-b080e1c71db5,2023-03-30 21:49:39.854151,2023-03-30 21:49:39.854151
028e6d06-4acb-43e6-8068-542e49102adc,ko83hq4zs1,430.42,2021-05-04 23:12:07.772+00,2021-09-05 11:43:05.821+00,Intelligent Cotton Table,The Football Is Good For Training And Recreational Purposes,lr9r7,Adjustable King Mattress Base Protection Plan,6,146,REGKADJPRO10,Years,8b18f3ac-1598-4fce-8dbf-a6cfba1cb874,2023-03-30 21:49:39.855237,2023-03-30 21:49:39.855237
306fe6da-b897-48cb-8d56-624b380a271d,l8sjqk5mjq,508.24,2022-01-18 06:57:05.274+00,2021-09-05 13:20:54.041+00,Handcrafted Soft Soap,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",x6z61,Adjustable Mattress Base Protection Plan,5,693,REGADJPRO5,Years,76b433a4-cb3a-49e5-869a-ab104593c432,2023-03-30 21:49:39.856252,2023-03-30 21:49:39.856252
f3761af3-0a25-46f3-8726-1a7e3234e604,2sg2bl8g18,319.33,2021-11-20 21:56:21.141+00,2022-04-14 03:11:32.532+00,Awesome Soft Chair,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,ruuky,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,0cac7fa4-36e9-4f07-af30-c5a1cc133d25,2023-03-30 21:49:39.857359,2023-03-30 21:49:39.857359
33e2a16e-9c72-40c0-854a-74286a789fe4,8wwwlvwfgy,233.88,2021-02-26 15:24:22.892+00,2021-10-05 20:06:46.141+00,Licensed Rubber Pizza,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,fyfem,Adjustable King Mattress Base Protection Plan,6,146,REGKADJPRO10,Years,c387e5de-7859-40f0-90fe-cf5ee8be78de,2023-03-30 21:49:39.858491,2023-03-30 21:49:39.858491
31bbc929-500b-446c-9721-f0cb1a6122c3,kyl8ury9np,39.09,2021-08-16 15:20:45.819+00,2021-12-15 08:54:55.692+00,Small Wooden Soap,The Football Is Good For Training And Recreational Purposes,9ls5f,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,5777c5d5-5e9b-4ee7-8c52-59dea331ce6e,2023-03-30 21:49:39.859611,2023-03-30 21:49:39.859611
a3c0ad87-1bee-44b2-a0c7-97c38a4683b3,huzim2dcfe,269.13,2021-01-30 04:35:09.876+00,2021-01-23 04:45:50.728+00,Bespoke Steel Mouse,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",1jasp,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,ba923654-cf67-4d89-8ec0-db6ddd42edca,2023-03-30 21:49:39.860696,2023-03-30 21:49:39.860696
0d32df86-3d67-4694-8fa3-4bbc00fcf4e5,tlw3jpz8oz,133.84,2021-08-18 03:24:43.607+00,2021-11-16 19:43:14.458+00,Luxurious Frozen Pants,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",a1bau,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,be01d128-6f57-488e-bd69-eedf4fa014db,2023-03-30 21:49:39.861757,2023-03-30 21:49:39.861757
14637932-d71b-4158-8e62-a60c38c87cd7,52of9kvq1h,165.5,2021-06-11 13:20:42.515+00,2021-05-25 00:29:19.596+00,Tasty Concrete Chips,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",qdmsl,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,4ddc1fca-fcbf-4b97-b947-d5bffe13e122,2023-03-30 21:49:39.862773,2023-03-30 21:49:39.862773
2240ab6b-8215-4399-ac4e-9b494fb48627,68hbxdyzlg,719.34,2021-05-31 02:01:32.473+00,2021-10-20 19:31:27.496+00,Ergonomic Steel Pizza,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",bc1kh,Adjustable King Mattress Base Protection Plan,6,146,REGKADJPRO10,Years,cbe4ef2b-183a-455f-8e2c-1a22bf126b76,2023-03-30 21:49:39.863843,2023-03-30 21:49:39.863843
f4df36f9-434e-4d40-bbc7-219ef1fa2183,wzm0z13bvt,229.83,2021-06-01 12:05:14.874+00,2021-09-09 02:43:26.315+00,Rustic Cotton Chips,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,to9zr,Furniture Protection Plan,3,446,REGFURNPRO,Years,b6ed8a86-cd19-448f-91ea-a8ea0c3a685d,2023-03-30 21:49:39.864887,2023-03-30 21:49:39.864887
29f0d9fa-4b58-4bac-a1f2-4bb9a20b015c,12tlh9tuud,682.08,2021-10-28 16:47:36.963+00,2021-08-09 22:42:48.078+00,Luxurious Soft Tuna,The Football Is Good For Training And Recreational Purposes,qy96t,Adjustable Mattress Base Protection Plan,9,920,REGADJPRO10,Years,8cbdda24-8e2d-4430-88dc-7fafede0351c,2023-03-30 21:49:39.86597,2023-03-30 21:49:39.86597
e05d2f75-dbe4-491f-ae83-8fa00d0271f9,cav3vamk5r,854.17,2021-01-26 07:45:28.509+00,2021-03-05 07:07:50.025+00,Ergonomic Plastic Pizza,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,qg7dt,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,9de688cb-62ae-4f25-86cf-517e17a5232c,2023-03-30 21:49:39.867072,2023-03-30 21:49:39.867072
1198d196-45b1-407d-9d8b-a33bf571f41c,lvliauol1n,441.77,2021-08-02 19:03:59.787+00,2021-08-15 22:11:58.385+00,Gorgeous Concrete Chair,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",3xr6v,Furniture Protection Plan,3,446,REGFURNPRO,Years,43d1e9cc-0fe7-4ee4-9d56-3ab1b0d19378,2023-03-30 21:49:39.8685,2023-03-30 21:49:39.8685
f364ff54-77a8-4e54-af8a-502ec0e95c39,2r5x1nut2j,277.14,2021-02-22 10:29:06.47+00,2021-01-23 09:32:42.25+00,Licensed Fresh Chair,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,h3h59,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,05dc77d0-9834-449f-9c93-bc4366506132,2023-03-30 21:49:39.869575,2023-03-30 21:49:39.869575
db96d912-f1be-4704-8251-fa552459dd4a,6cs1fp290z,360.83,2021-10-10 08:11:55.198+00,2021-08-08 18:13:01.118+00,Gorgeous Rubber Fish,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",u7osn,Adjustable King Mattress Base Protection Plan,6,146,REGKADJPRO10,Years,3ba8114b-be39-4809-a3b9-a47bf49bc366,2023-03-30 21:49:39.870569,2023-03-30 21:49:39.870569
3e684540-bf9c-494a-8c68-1511d6b1fc74,natz1m49bo,803.11,2021-11-16 06:58:33.027+00,2022-03-13 14:23:07.782+00,Intelligent Metal Computer,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",41a46,Furniture Protection Plan,7,9,REGRUGPRO,Years,8d57b525-d4e9-486a-a79b-82a238dc7485,2023-03-30 21:49:39.871626,2023-03-30 21:49:39.871626
dbe0890d-3a4c-4bbb-b0db-0342abd230bd,mtq6shvybo,614.95,2022-05-06 10:40:24.548+00,2022-03-07 20:32:36.263+00,Licensed Rubber Pizza,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,fyfem,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,115ad7e2-e987-44f3-95ca-f23e5b05c8b5,2023-03-30 21:49:39.87273,2023-03-30 21:49:39.87273
3d756e48-344f-4b0f-b61c-e9ae5fb58e39,dzgmxajaku,972.17,2021-09-30 19:59:50.303+00,2021-05-16 03:15:39.572+00,Recycled Soft Towels,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,w3tw1,Furniture Protection Plan,7,9,REGRUGPRO,Years,8d2045e2-028c-40c7-b59a-4dd702f197a6,2023-03-30 21:49:39.873826,2023-03-30 21:49:39.873826
80525d55-1834-49a7-95f1-517d3bef52d7,w46ic8sd9r,441.03,2022-04-16 16:29:06.948+00,2022-02-11 18:07:03.296+00,Generic Bronze Keyboard,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,e1kh9,Adjustable Mattress Base Protection Plan,9,920,REGADJPRO10,Years,06dc3904-75c2-4c9e-9938-aed01cb9b6a6,2023-03-30 21:49:39.874979,2023-03-30 21:49:39.874979
39849e9d-e981-4d65-8196-485d174a69e7,8ias8y2bj1,962.04,2021-09-25 18:31:40.436+00,2022-05-26 02:21:10.213+00,Refined Metal Pizza,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,kkdjl,Adjustable Mattress Base Protection Plan,5,693,REGADJPRO5,Years,10d1ee36-1c1b-416e-b105-1cc01138aaf8,2023-03-30 21:49:39.876077,2023-03-30 21:49:39.876077
960d8c25-4d8a-4551-82c3-40e7621698dc,eun3aom1yy,394.2,2021-04-20 03:37:40.527+00,2022-02-26 23:01:52.777+00,Luxurious Steel Soap,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",qe0c8,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,70f1e7cf-45fc-4595-92f7-deadcf18a009,2023-03-30 21:49:39.877185,2023-03-30 21:49:39.877185
43c63553-c563-4f7b-9384-651491319dac,f76953d7qs,962.96,2022-01-23 03:54:06.542+00,2022-03-27 14:25:37.22+00,Practical Steel Shirt,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,zv3fy,Furniture Protection Plan,7,9,REGRUGPRO,Years,b80c781e-caa2-4ab0-99ed-07db3fec6e6f,2023-03-30 21:49:39.878201,2023-03-30 21:49:39.878201
8f61e653-81b3-4a3d-bd5e-d88af352bbae,j5v36vmdjb,448.01,2021-01-11 17:43:11.502+00,2022-03-17 22:23:36.308+00,Generic Metal Tuna,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",3k1kp,Adjustable Mattress Base Protection Plan,9,920,REGADJPRO10,Years,87e33c89-b3a5-42e2-864f-c13df1e256d2,2023-03-30 21:49:39.87932,2023-03-30 21:49:39.87932
4e2eb530-ac2c-4bf7-a501-908ab39eb0f7,szsmjczu5d,422.69,2022-02-18 22:24:17.682+00,2022-05-28 19:46:50.677+00,Fantastic Frozen Cheese,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",bepd7,Adjustable Mattress Base Protection Plan,9,920,REGADJPRO10,Years,6340a1c5-5ac4-4eb1-a7c3-88b9be0cedc4,2023-03-30 21:49:39.880476,2023-03-30 21:49:39.880476
cda4976a-a91c-4868-ae67-81b87d22aa14,42fhke7esa,947.1,2021-08-07 15:58:54.583+00,2021-11-27 18:53:16.346+00,Fantastic Plastic Computer,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",ubutm,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,520818b3-8b8f-4b76-996d-acbfd273ecd2,2023-03-30 21:49:39.881561,2023-03-30 21:49:39.881561
ea9f6150-6357-49cc-a019-c76fafb9f730,gipwdoo51p,562.51,2021-04-20 18:24:04.902+00,2022-01-13 23:59:26.983+00,Handmade Bronze Soap,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",drr0d,Furniture Protection Plan,3,446,REGFURNPRO,Years,8d00605d-57fb-48c9-8c6e-1aecfcce61c5,2023-03-30 21:49:39.882672,2023-03-30 21:49:39.882672
f8bf00c8-5136-4c12-a800-e8cbcef077db,52dwhyfuc0,390.21,2022-02-26 09:17:34.959+00,2021-07-23 10:37:57.833+00,Modern Granite Shirt,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",yr2bu,Adjustable Mattress Base Protection Plan,5,693,REGADJPRO5,Years,ff6b9889-fbf2-40e6-b856-17948623cd75,2023-03-30 21:49:39.883854,2023-03-30 21:49:39.883854
a2f32cb1-0b7b-441a-8a87-6737898f33b8,b8948kc46r,65.34,2022-04-04 08:21:38.858+00,2021-09-01 20:11:27.474+00,Incredible Wooden Shirt,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,vmayf,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,e2a7fd80-7eb8-4b8e-ab88-889850347629,2023-03-30 21:49:39.884947,2023-03-30 21:49:39.884947
fa151030-3b92-49a8-81f6-7e07bbc7755d,gii6cytxvz,499.39,2021-08-21 07:55:01.665+00,2021-12-21 09:30:08.58+00,Handcrafted Granite Fish,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",g6uut,Furniture Protection Plan,7,9,REGRUGPRO,Years,9eafcbaf-3584-487f-a642-3eded6490480,2023-03-30 21:49:39.885966,2023-03-30 21:49:39.885966
fdb1c259-63f0-4ec0-a343-67898f98ae8d,rfxznv6xoe,30.5,2022-05-08 13:26:05.314+00,2021-08-24 09:08:22.359+00,Fantastic Rubber Computer,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",amb76,Furniture Protection Plan,3,446,REGFURNPRO,Years,9c99a170-84c5-4b1e-892d-263913024a5a,2023-03-30 21:49:39.887165,2023-03-30 21:49:39.887165
07bb7f44-7ae6-4905-ab5b-b97625e8ff78,cqq0s2ncv7,764.32,2021-11-22 22:31:30.023+00,2021-04-30 10:43:38.381+00,Generic Cotton Chicken,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",iqk43,Furniture Protection Plan,7,9,REGRUGPRO,Years,1d3758b7-b906-4aa8-9c91-ffcf3526d528,2023-03-30 21:49:39.88824,2023-03-30 21:49:39.88824
5c6514a9-df18-4f98-8f47-078b090436cb,ih1aswv663,460.4,2021-05-30 15:26:08.771+00,2021-10-18 10:35:44.036+00,Small Fresh Table,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,lquom,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,b3580862-2664-4efb-8778-26e338ed4928,2023-03-30 21:49:39.889991,2023-03-30 21:49:39.889991
b9a06a6f-cc4e-466b-92a9-2f4dce302db0,4emsudoeof,404.13,2022-04-17 12:27:10.413+00,2021-11-14 03:37:30.142+00,Electronic Steel Fish,The Football Is Good For Training And Recreational Purposes,77nkw,Furniture Protection Plan,3,446,REGFURNPRO,Years,0fec7aad-7c06-4afc-8e35-5f2ce4c26520,2023-03-30 21:49:39.891227,2023-03-30 21:49:39.891227
8297af34-cca9-4b81-a494-277e97c54fb2,n9ojt4yqrx,718.55,2021-01-26 11:41:08.555+00,2022-03-13 23:01:51.994+00,Bespoke Granite Shirt,The Football Is Good For Training And Recreational Purposes,4gfuu,Furniture Protection Plan,3,446,REGFURNPRO,Years,83cf0390-4ee3-48a9-94e7-32c93df14ab5,2023-03-30 21:49:39.892284,2023-03-30 21:49:39.892284
